WATER_SYST,ZIP_CODE
CA2702584,93908
CA0300070,95666
CA2810009,94558
CA2701364,93908
CA1700518,95461
CA2910023,95977
CA2910023,95975
CA2910023,95959
CA2910023,95946
CA4000203,93405
CA4901468,95492
CA5400881,93291
CA4300567,95020
CA4301011,95033
CA5510005,95370
CA5510005,95372
CA5510005,95383
CA2410009,95341
CA2410009,95348
CA2410009,95340
CA5500096,95370
CA5510009,95321
CA5010018,95357
CA5010018,95367
CA5010018,95361
CA5010018,95320
CA4300814,95046
CA4300779,95033
CA4300764,95070
CA2310302,95456
CA3310074,92883
CA1500378,93312
CA4901425,95448
CA3610300,92309
CA1700633,95469
CA1700633,48
CA1700710,95461
CA2300512,95410
CA2300516,95437
CA2300584,95460
CA2300839,95437
CA2300839,95490
CA2300853,95482
CA2300856,95482
CA2300858,95417
CA2300858,95454
CA5400795,93274
CA5403201,93654
CA5403154,93221
CA1502629,93314
CA2300819,95490
CA2300821,95490
CA2300829,95428
CA2300838,95482
CA2300872,95460
CA2300877,95466
CA2300878,95437
CA2300901,95415
CA2300905,95466
CA2300952,95415
CA2300953,95415
CA3500823,95023
CA4300831,95014
CA4300831,95070
CA4300748,94550
CA4300760,95037
CA4110022,94002
CA4110022,94062
CA4110022,94027
CA4110022,94025
CA4110022,94061
CA4110022,94070
CA4110022,94063
CA4110022,94065
CA4110022,94404
CA4300859,95020
CA4300937,95013
CA4300937,95138
CA4300941,95037
CA4810003,94585
CA4810003,94535
CA4810003,94503
CA4810003,94534
CA4810003,94533
CA4810003,95687
CA1010001,93727
CA4200885,93463
CA1500566,93308
CA1500566,93287
CA5603125,93033
CA5603123,93033
CA5603123,93030
CA3500830,95023
CA3310005,92539
CA3310005,92561
CA3310005,92260
CA3310005,92264
CA3310005,92239
CA3310005,92270
CA3310005,92549
CA3310005,92234
CA3310005,92241
CA3310005,92262
CA3310005,92230
CA3310005,92220
CA3310005,92258
CA3310005,92282
CA3310005,92240
CA3310005,92256
CA2702816,93940
CA4910023,95439
CA4910023,95403
CA4910023,95492
CA4910023,95404
CA2600733,93514
CA2701918,95004
CA2700702,93907
CA2710016,93930
CA2310317,95460
CA5400718,93257
CA1000378,93722
CA1010800,93675
CA1010800,93641
CA1800514,96130
CA4100552,94020
CA4100553,94060
CA4100559,94062
CA4100560,94060
CA4100566,94074
CA4100603,94060
CA4100605,94019
CA4100605,94062
CA4100607,94060
CA1710015,95467
CA1710015,95457
CA5010017,95363
CA4300522,95033
CA4310019,95131
CA4310019,95054
CA4310019,95035
CA4310019,95134
CA4310019,94089
CA4310019,95002
CA4310019,94538
CA4301013,95037
CA4410002,95060
CA4410002,95018
CA4410014,95060
CA4410014,95066
CA4410014,95018
CA4410014,95005
CA4410014,95006
CA4410014,95033
CA4410014,95060
CA4410014,95066
CA4410014,95018
CA4410014,95005
CA4410014,95006
CA4410014,94021
CA4410014,94020
CA2704520,93960
CA2704520,93926
CA2701221,93908
CA4510504,96033
CA0110011,94550
CA0110011,94566
CA0110011,94588
CA0110011,94551
CA2701659,93908
CA3610029,91710
CA3610029,91762
CA3610029,91766
CA3610029,91763
CA3610029,91767
CA3610029,91786
CA3610029,91711
CA4210024,93109
CA4210024,93110
CA4210024,93105
CA3500930,95023
CA1000299,93705
CA2900530,95975
CA1000298,93720
CA1000430,93723
CA1010039,93609
CA4300521,95032
CA4110013,94044
CA4110013,94080
CA4110013,94015
CA4110013,94014
CA4110013,94005
CA4110013,94112
CA4110013,94134
CA4110013,94132
CA4110018,94019
CA4110018,94010
CA4110018,94030
CA4110018,94066
CA4110018,94128
CA5400754,93271
CA1900007,91390
CA1900007,91384
CA1500341,93285
CA5110002,95991
CA5110002,95901
CA5110002,95993
CA1500448,93283
CA1500458,93285
CA2810001,94576
CA2810001,94574
CA2810001,94508
CA4000834,93401
CA4000834,93449
CA3601048,92305
CA1910203,93591
CA1910203,93543
CA1910203,93552
CA3702338,92065
CA1502073,93225
CA1500050,93561
CA1500396,93560
CA1500415,93243
CA1500415,93203
CA1500600,93276
CA1502134,93285
CA1502134,93226
CA1502223,93560
CA1502317,93285
CA1502325,93561
CA1502418,93527
CA1502524,93225
CA1502673,93527
CA1502686,93285
CA1502686,93240
CA1502688,93285
CA1502753,93561
CA1502757,93203
CA1502757,93307
CA1503206,93285
CA1503206,93240
CA1503341,93243
CA1503341,93203
CA1503341,93307
CA1503515,93311
CA1503536,93226
CA1503668,93238
CA1503672,93313
CA1503677,93561
CA1503678,93555
CA1503679,93203
CA1503682,93561
CA1503685,93308
CA1503687,93313
CA1503688,93307
CA1510300,93519
CA5400749,93271
CA5510009,95321
CA4300610,95020
CA4300602,95037
CA4300593,95037
CA4901460,95441
CA3610057,92507
CA3610057,92557
CA3610057,92324
CA3610057,92313
CA0110001,95035
CA0110001,95134
CA0110001,94560
CA0110001,94555
CA0110001,94587
CA0110001,94545
CA0110001,94544
CA0110001,94538
CA0110001,94539
CA0110001,94536
CA1500413,93243
CA4510506,96033
CA5403217,93274
CA2010008,93636
CA5103335,95953
CA1500426,93560
CA1910096,91342
CA1910096,91390
CA1910096,93015
CA1910096,91355
CA1910096,91350
CA1910096,91351
CA1910096,91354
CA1910096,93040
CA1910096,91384
CA1910096,93065
CA1910096,93063
CA1910096,91321
CA1910096,91381
CA1910096,91387
CA1910017,91342
CA1910017,91390
CA1910017,93015
CA1910017,91355
CA1910017,91350
CA1910017,91351
CA1910017,91354
CA1910017,93040
CA1910017,91384
CA1910017,93065
CA1910017,93063
CA1910017,91321
CA1910017,91381
CA1910017,91387
CA1910017,91342
CA1910017,91390
CA1910017,93015
CA1910017,91355
CA1910017,91350
CA1910017,91351
CA1910017,91354
CA1910017,93040
CA1910017,91384
CA1910017,93065
CA1910017,93063
CA1910017,91321
CA1910017,91381
CA1910017,91387
CA1500424,93560
CA1500461,93523
CA1500398,93238
CA3301775,92549
CA3301775,92230
CA3301775,92220
CA1500550,93527
CA3010023,92603
CA3010023,92660
CA3010023,92617
CA3010023,92612
CA3010023,92663
CA3010023,92627
CA3010023,92646
CA3010023,92707
CA3010023,92651
CA3010023,92657
CA3010023,92661
CA3010023,92625
CA3010023,92662
CA1510016,93519
CA1510016,93554
CA1510016,93555
CA1510016,92347
CA1510016,93505
CA1510016,93528
CA1700659,95453
CA1500464,93283
CA3400217,95827
CA1500449,93240
CA2910016,95724
CA2910016,96162
CA2910016,96161
CA2910016,95728
CA1502068,93203
CA1502034,93501
CA1502042,93225
CA1502044,93225
CA1502074,93243
CA1502194,93283
CA1502249,93225
CA1502422,93523
CA1502572,93518
CA1502595,93536
CA1502595,93243
CA1502607,93518
CA1502667,93313
CA1502689,93238
CA1502695,93555
CA2710702,93932
CA2710702,93930
CA3310047,92549
CA3310047,92230
CA3310047,92220
CA5400620,93618
CA5403150,93257
CA5402008,93207
CA5403083,93618
CA5403048,93256
CA3410001,95827
CA3410001,95825
CA3410001,95864
CA3410001,95815
CA3410001,95608
CA3410001,95821
CA3410001,95838
CA3410001,95628
CA3410001,95652
CA3410001,95841
CA3410001,95660
CA3410001,95842
CA3410001,95673
CA3410001,95621
CA3410001,95843
CA3410001,95747
CA1500209,93285
CA4210010,93109
CA4210010,93101
CA4210010,93103
CA4210010,93110
CA4210010,93108
CA4210010,93105
CA0910006,95684
CA0910006,95636
CA5602111,93036
CA1500405,93523
CA5110002,95991
CA5110002,95901
CA5110002,95993
CA1500447,93555
CA1500525,93283
CA1910049,90201
CA1910049,90270
CA1910049,90255
CA1910049,90058
CA1900075,93536
CA1900541,93535
CA4310021,94024
CA4310021,94022
CA4310021,94304
CA1910007,91790
CA1910007,91706
CA1910007,91791
CA1910007,91723
CA1910007,91722
CA1910007,91740
CA1910007,91741
CA1910007,91702
CA1910007,93563
CA1910060,91748
CA1910060,91745
CA1910060,91744
CA1910060,91746
CA1910051,90250
CA1910051,90304
CA1910051,90303
CA1910051,90045
CA1910051,90301
CA1910051,90305
CA1910051,90302
CA1910051,90043
CA1910051,90056
CA1503669,93314
CA1500588,93203
CA4800804,95620
CA1502213,93240
CA5500243,95310
CA5500145,95321
CA1500296,93307
CA5510003,95379
CA1503105,93205
CA2710021,93908
CA3710055,92065
CA5510015,95370
CA5510015,95383
CA1500401,93313
CA1500401,93307
CA1503140,93225
CA5510025,95370
CA1500404,93285
CA1907028,91390
CA4901465,95448
CA5400797,93291
CA5402027,93292
CA5400696,93257
CA5400696,93265
CA5400755,93244
CA5400826,26
CA5400783,26
CA5400765,93265
CA5403119,93272
CA1503182,93308
CA4901474,95448
CA4510004,96003
CA4510004,96008
CA4510004,96065
CA1503230,93225
CA1503232,93311
CA1503319,93240
CA1503360,93560
CA1503380,93206
CA1503576,93307
CA1503629,93307
CA1503645,93501
CA1503655,93561
CA1503656,93203
CA1503656,93561
CA1503656,93518
CA1503661,93561
CA1503662,93501
CA1503664,93501
CA1503680,93561
CA1503683,93222
CA3110004,95650
CA3110004,95765
CA3110004,95648
CA3410014,95670
CA3410014,95628
CA3410014,95683
CA3410014,95742
CA3410014,95630
CA3410014,95762
CA3410014,95662
CA1510023,93225
CA5500363,95370
CA5510033,95370
CA1900158,93544
CA3510003,95023
CA3702354,92086
CA3301171,92536
CA3610039,92324
CA3610039,92354
CA3610039,92374
CA3610039,92408
CA3610039,92410
CA3610039,92376
CA3610039,92401
CA3610039,92415
CA3610039,92346
CA3610039,92411
CA3610039,92405
CA3610039,92404
CA3610039,92322
CA3610039,92407
CA3310800,92860
CA1510046,93249
CA1510046,93280
CA1910130,93551
CA1910130,93536
CA2710008,93927
CA2710008,93960
CA5010043,95326
CA1410801,93514
CA2700622,93908
CA2801080,94559
CA2310011,95429
CA2310011,95454
CA4410011,95039
CA4410011,95019
CA4410011,95076
CA4410011,95003
CA3500527,95023
CA4910018,95446
CA5400935,93257
CA4900785,95436
CA4900785,95446
CA1010024,93662
CA1010024,93625
CA1500407,93285
CA1510039,93283
CA1510039,93240
CA3910001,95231
CA3910001,95206
CA3910001,95203
CA3910001,95202
CA3910001,95205
CA3910001,95204
CA3910001,95215
CA3910001,95212
CA3910001,95211
CA3910001,95207
CA3910001,95219
CA3910001,95210
CA2010017,93636
CA1110003,95988
CA5610016,91361
CA5610016,91301
CA5610016,91377
CA5610016,91362
CA5403007,93257
CA5403204,93215
CA5403126,93647
CA5403147,93221
CA4900935,95448
CA4900935,95441
CA4901213,95441
CA4901409,95476
CA4310020,95141
CA4310020,95013
CA4310020,95139
CA4310020,95138
CA4310020,95135
CA4310020,95111
CA4310020,95121
CA4310020,95037
CA4310020,95122
CA4310020,95148
CA4901432,95448
CA4901436,95472
CA4901447,95476
CA4901454,95476
CA3510001,95023
CA5500171,95370
CA4310012,95117
CA4310012,95014
CA4310012,94087
CA4310012,94086
CA4310012,94085
CA4310012,95128
CA4310012,95126
CA4310012,95110
CA4310012,95050
CA4310012,95053
CA4310012,95051
CA4310012,95054
CA4310012,95134
CA4310012,94089
CA2701403,93927
CA5500086,95370
CA5510023,95370
CA3500559,95023
CA4300988,95037
CA4300909,95140
CA4300770,95140
CA4300741,95032
CA4300741,95030
CA3410020,95612
CA3410020,95758
CA3410020,95832
CA3410020,95823
CA3410020,95829
CA3410020,95828
CA3410020,95831
CA3410020,95822
CA3410020,95824
CA3410020,95820
CA3410020,95826
CA3410020,95817
CA3410020,95818
CA3410020,95819
CA3410020,95816
CA3410020,95814
CA3410020,95811
CA3410020,95825
CA3410020,95864
CA3410020,95605
CA3410020,95815
CA3410020,95833
CA3410020,95821
CA3410020,95691
CA3410020,95834
CA3410020,95838
CA3410020,95652
CA3410020,95841
CA3410020,95660
CA3410020,95835
CA3410020,95673
CA3410020,95837
CA3410020,95836
CA5710011,95695
CA4300520,95033
CA5500080,95383
CA4100551,94060
CA4100575,94060
CA4910017,95439
CA4910017,95403
CA4910017,95492
CA4910017,95404
CA4910017,95448
CA5500001,95364
CA5500001,95335
CA3110049,96145
CA5500359,95335
CA4300716,95033
CA4300614,95037
CA4400572,95066
CA4300551,95020
CA3610014,92501
CA3610014,92324
CA3610014,92313
CA3610014,92509
CA3610014,92316
CA3610014,92354
CA3610014,92408
CA3610014,92410
CA1910163,91789
CA1910163,91791
CA1910163,91724
CA4400617,95033
CA4400617,95018
CA1500560,93314
CA1510016,93519
CA1510016,93554
CA1510016,93555
CA1510016,93528
CA1503684,93527
CA1510038,93203
CA1510038,93561
CA1510038,93531
CA1910179,90027
CA1910179,90068
CA1910179,91522
CA1910179,91602
CA1910179,91523
CA1910179,91521
CA1910179,91601
CA1910179,91201
CA1910179,91506
CA1910179,91505
CA1910179,91502
CA1910179,91606
CA1910179,91207
CA1910179,91501
CA1910179,91504
CA1910179,91605
CA1910179,91352
CA4710004,96027
CA3500900,95023
CA1910218,91748
CA1910218,90631
CA1910218,90605
CA1910218,90603
CA1910218,91745
CA2610003,96107
CA2610003,93517
CA3301491,92561
CA3301512,92561
CA3301512,92561
CA1910052,90045
CA1910052,90302
CA1910052,90043
CA1910052,90056
CA1910052,90230
CA1910052,90008
CA3410012,95641
CA3410012,95690
CA3410045,95825
CA3410045,95815
CA5610081,93010
CA5610081,93066
CA5500274,95329
CA4110003,94010
CA4110003,94401
CA4110003,94030
CA4110010,94019
CA4110010,94037
CA4110010,94038
CA4110010,94044
CA3900559,95220
CA4110029,94021
CA4110029,94060
CA4400619,95073
CA1710022,95451
CA2702050,93908
CA2702550,93908
CA3400106,95690
CA3410029,95757
CA3410029,95758
CA3410029,95624
CA3410029,95832
CA3410029,95823
CA3410029,95829
CA3410029,95828
CA0910018,95684
CA0910018,95667
CA3610012,92880
CA3610012,91709
CA3610012,91708
CA3610012,91710
CA3610012,91761
CA3610012,91762
CA5400537,93654
CA4200969,93454
CA4200867,93455
CA2300736,95460
CA2300736,95420
CA4100539,94019
CA4100539,94062
CA3610009,92284
CA3610009,92285
CA3510002,95045
CA3900602,95212
CA1503384,93280
CA1503657,93263
CA1510051,93243
CA1510051,93225
